RxCUI,TTY,Name,Branded Name,Dose Form,USP Category,USP Class,USP Pharmacotherapeutic Group
313263,SCD,500 ML THEOPHYLLINE 0.8 MG/ML INJECTION,,INJECTION,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
1091843,SBD,ROFLUMILAST 0.5 MG ORAL TABLET [DALIRESP],DALIRESP,ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
844590,SBD,THEOPHYLLINE 100 MG EXTENDED RELEASE ORAL CAPSULE [THEO-24],THEO-24,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
237178,SCD,THEOPHYLLINE 100 MG EXTENDED RELEASE ORAL TABLET,,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
198255,SCD,THEOPHYLLINE 100 MG ORAL CAPSULE,,ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
198257,SCD,THEOPHYLLINE 125 MG EXTENDED RELEASE ORAL CAPSULE,,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
317831,SCD,THEOPHYLLINE 130 MG EXTENDED RELEASE ORAL CAPSULE,,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
199809,SCD,THEOPHYLLINE 175 MG EXTENDED RELEASE ORAL TABLET,,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
313272,SCD,THEOPHYLLINE 200 MG EXTENDED RELEASE ORAL CAPSULE,,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
844813,SBD,THEOPHYLLINE 200 MG EXTENDED RELEASE ORAL CAPSULE [THEO-24],THEO-24,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
346574,SCD,THEOPHYLLINE 200 MG EXTENDED RELEASE ORAL TABLET,,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
313277,SBD,THEOPHYLLINE 200 MG EXTENDED RELEASE ORAL TABLET [THEOCHRON],THEOCHRON,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
314240,SCD,THEOPHYLLINE 250 MG EXTENDED RELEASE ORAL TABLET,,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
313310,SCD,THEOPHYLLINE 300 MG EXTENDED RELEASE ORAL CAPSULE,,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
844591,SBD,THEOPHYLLINE 300 MG EXTENDED RELEASE ORAL CAPSULE [THEO-24],THEO-24,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
317769,SCD,THEOPHYLLINE 300 MG EXTENDED RELEASE ORAL TABLET,,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
208278,SBD,THEOPHYLLINE 300 MG EXTENDED RELEASE ORAL TABLET [THEOCHRON],THEOCHRON,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
208262,SBD,THEOPHYLLINE 300 MG ORAL TABLET [QUIBRON-T],QUIBRON-T,ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
844829,SBD,THEOPHYLLINE 400 MG EXTENDED RELEASE ORAL CAPSULE [THEO-24],THEO-24,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
313291,SCD,THEOPHYLLINE 400 MG EXTENDED RELEASE ORAL TABLET,,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
844831,SBD,THEOPHYLLINE 400 MG EXTENDED RELEASE ORAL TABLET [UNIPHYL],UNIPHYL,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
314241,SCD,THEOPHYLLINE 450 MG EXTENDED RELEASE ORAL TABLET,,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
313306,SCD,THEOPHYLLINE 5.33 MG/ML ORAL SOLUTION,,ORAL SOLUTION,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
756226,SBD,THEOPHYLLINE 5.33 MG/ML ORAL SOLUTION [ELIXOPHYLLIN],ELIXOPHYLLIN,ORAL SOLUTION,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
706550,SCD,THEOPHYLLINE 50 MG EXTENDED RELEASE ORAL CAPSULE,,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
199331,SCD,THEOPHYLLINE 50 MG ORAL TABLET,,ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
313298,SCD,THEOPHYLLINE 500 MG EXTENDED RELEASE ORAL TABLET,,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
348472,SCD,THEOPHYLLINE 600 MG EXTENDED RELEASE ORAL TABLET,,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
844832,SBD,THEOPHYLLINE 600 MG EXTENDED RELEASE ORAL TABLET [UNIPHYL],UNIPHYL,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
313302,SCD,THEOPHYLLINE 65 MG EXTENDED RELEASE ORAL CAPSULE,,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
313304,SCD,THEOPHYLLINE 75 MG EXTENDED RELEASE ORAL CAPSULE,,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",
1729076,BPCK,{140 (SELEXIPAG 0.2 MG ORAL TABLET [UPTRAVI]) / 60 (SELEXIPAG 0.8 MG ORAL TABLET [UPTRAVI]) } PACK [UPTRAVI TITRATION PACK],UPTRAVI,PACK,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
1729075,GPCK,{140 (SELEXIPAG 0.2 MG ORAL TABLET) / 60 (SELEXIPAG 0.8 MG ORAL TABLET) } PACK,,PACK,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
1488667,SBD,12 HR TREPROSTINIL 0.125 MG EXTENDED RELEASE ORAL TABLET [ORENITRAM],ORENITRAM,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
1488671,SBD,12 HR TREPROSTINIL 0.25 MG EXTENDED RELEASE ORAL TABLET [ORENITRAM],ORENITRAM,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
1488675,SBD,12 HR TREPROSTINIL 1 MG EXTENDED RELEASE ORAL TABLET [ORENITRAM],ORENITRAM,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
1488679,SBD,12 HR TREPROSTINIL 2.5 MG EXTENDED RELEASE ORAL TABLET [ORENITRAM],ORENITRAM,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
1858833,SBD,12 HR TREPROSTINIL 5 MG EXTENDED RELEASE ORAL TABLET [ORENITRAM],ORENITRAM,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
882527,SCD,12.5 ML SILDENAFIL 0.8 MG/ML INJECTION,,INJECTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
882530,SBD,12.5 ML SILDENAFIL 0.8 MG/ML INJECTION [REVATIO],REVATIO,INJECTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
722120,SBD,AMBRISENTAN 10 MG ORAL TABLET [LETAIRIS],LETAIRIS,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Endothelin Receptor Antagonists
722124,SBD,AMBRISENTAN 5 MG ORAL TABLET [LETAIRIS],LETAIRIS,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Endothelin Receptor Antagonists
656660,SBD,BOSENTAN 125 MG ORAL TABLET [TRACLEER],TRACLEER,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Endothelin Receptor Antagonists
1989085,SBD,BOSENTAN 32 MG TABLET FOR ORAL SUSPENSION [TRACLEER],TRACLEER,TABLET FOR ORAL SUSPENSION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Endothelin Receptor Antagonists
352066,SBD,BOSENTAN 62.5 MG ORAL TABLET [TRACLEER],TRACLEER,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Endothelin Receptor Antagonists
562501,SCD,EPOPROSTENOL 0.5 MG INJECTION,,INJECTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
211199,SBD,EPOPROSTENOL 0.5 MG INJECTION [FLOLAN],FLOLAN,INJECTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
1302755,SBD,EPOPROSTENOL 0.5 MG INJECTION [VELETRI],VELETRI,INJECTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
562502,SCD,EPOPROSTENOL 1.5 MG INJECTION,,INJECTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
211200,SBD,EPOPROSTENOL 1.5 MG INJECTION [FLOLAN],FLOLAN,INJECTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
1009216,SBD,EPOPROSTENOL 1.5 MG INJECTION [VELETRI],VELETRI,INJECTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
582595,SBD,ILOPROST 0.01 MG/ML INHALANT SOLUTION [VENTAVIS],VENTAVIS,INHALANT SOLUTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
861966,SBD,ILOPROST 0.02 MG/ML INHALANT SOLUTION [VENTAVIS],VENTAVIS,INHALANT SOLUTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
1442143,SBD,MACITENTAN 10 MG ORAL TABLET [OPSUMIT],OPSUMIT,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Endothelin Receptor Antagonists
1439894,SBD,RIOCIGUAT 0.5 MG ORAL TABLET [ADEMPAS],ADEMPAS,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,guanylate cyclase (sGC) stimulator
1439896,SBD,RIOCIGUAT 1 MG ORAL TABLET [ADEMPAS],ADEMPAS,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,guanylate cyclase (sGC) stimulator
1439899,SBD,RIOCIGUAT 1.5 MG ORAL TABLET [ADEMPAS],ADEMPAS,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,guanylate cyclase (sGC) stimulator
1439901,SBD,RIOCIGUAT 2 MG ORAL TABLET [ADEMPAS],ADEMPAS,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,guanylate cyclase (sGC) stimulator
1439903,SBD,RIOCIGUAT 2.5 MG ORAL TABLET [ADEMPAS],ADEMPAS,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,guanylate cyclase (sGC) stimulator
1729053,SBD,SELEXIPAG 0.2 MG ORAL TABLET [UPTRAVI],UPTRAVI,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
1729057,SBD,SELEXIPAG 0.4 MG ORAL TABLET [UPTRAVI],UPTRAVI,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
1729061,SBD,SELEXIPAG 0.6 MG ORAL TABLET [UPTRAVI],UPTRAVI,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
1729065,SBD,SELEXIPAG 0.8 MG ORAL TABLET [UPTRAVI],UPTRAVI,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
1729013,SBD,SELEXIPAG 1 MG ORAL TABLET [UPTRAVI],UPTRAVI,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
1729029,SBD,SELEXIPAG 1.2 MG ORAL TABLET [UPTRAVI],UPTRAVI,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
1729033,SBD,SELEXIPAG 1.4 MG ORAL TABLET [UPTRAVI],UPTRAVI,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
1729047,SBD,SELEXIPAG 1.6 MG ORAL TABLET [UPTRAVI],UPTRAVI,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
1307431,SBD,SILDENAFIL 10 MG/ML ORAL SUSPENSION [REVATIO],REVATIO,ORAL SUSPENSION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
577033,SCD,SILDENAFIL 20 MG ORAL TABLET,,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
581645,SBD,SILDENAFIL 20 MG ORAL TABLET [REVATIO],REVATIO,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
849866,SBD,TADALAFIL 20 MG ORAL TABLET [ADCIRCA],ADCIRCA,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,
857799,SBD,TREPROSTINIL 0.6 MG/ML INHALANT SOLUTION [TYVASO],TYVASO,INHALANT SOLUTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
352211,SBD,TREPROSTINIL 1 MG/ML INJECTABLE SOLUTION [REMODULIN],REMODULIN,INJECTABLE SOLUTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
352214,SBD,TREPROSTINIL 10 MG/ML INJECTABLE SOLUTION [REMODULIN],REMODULIN,INJECTABLE SOLUTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
352212,SBD,TREPROSTINIL 2.5 MG/ML INJECTABLE SOLUTION [REMODULIN],REMODULIN,INJECTABLE SOLUTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
352213,SBD,TREPROSTINIL 5 MG/ML INJECTABLE SOLUTION [REMODULIN],REMODULIN,INJECTABLE SOLUTION,Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Prostacycline Vasodilators
1592748,SBD,NINTEDANIB 100 MG ORAL CAPSULE [OFEV],OFEV,ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,Pulmonary Fibrosis Agents,
1592752,SBD,NINTEDANIB 150 MG ORAL CAPSULE [OFEV],OFEV,ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,Pulmonary Fibrosis Agents,
1592285,SBD,PIRFENIDONE 267 MG ORAL CAPSULE [ESBRIET],ESBRIET,ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,Pulmonary Fibrosis Agents,
1868016,SBD,PIRFENIDONE 267 MG ORAL TABLET [ESBRIET],ESBRIET,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Fibrosis Agents,
1868020,SBD,PIRFENIDONE 801 MG ORAL TABLET [ESBRIET],ESBRIET,ORAL TABLET,Respiratory Tract/Pulmonary Agents,Pulmonary Fibrosis Agents,
1657362,SBD,0.5 ML PALIVIZUMAB 100 MG/ML INJECTION [SYNAGIS],SYNAGIS,INJECTION,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",Immunomodulators
1989109,SBD,1 ML BENRALIZUMAB 30 MG/ML PREFILLED SYRINGE [FASENRA],FASENRA,PREFILLED SYRINGE,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",
1657343,SBD,1 ML PALIVIZUMAB 100 MG/ML INJECTION [SYNAGIS],SYNAGIS,INJECTION,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",Immunomodulators
1746898,SBD,10 ML RESLIZUMAB 10 MG/ML INJECTION [CINQAIR],CINQAIR,INJECTION,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",Immunomodulators
465377,SCD,30 ML ACETYLCYSTEINE 200 MG/ML INJECTION,,INJECTION,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",
582119,SBD,30 ML ACETYLCYSTEINE 200 MG/ML INJECTION [ACETADOTE],ACETADOTE,INJECTION,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",
307718,SCD,ACETYLCYSTEINE 100 MG/ML INHALANT SOLUTION,,INHALANT SOLUTION,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",
307719,SCD,ACETYLCYSTEINE 200 MG/ML INHALANT SOLUTION,,INHALANT SOLUTION,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",
1796070,SBD,ACETYLCYSTEINE 2500 MG EFFERVESCENT ORAL TABLET [CETYLEV],CETYLEV,EFFERVESCENT ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",
1796073,SBD,ACETYLCYSTEINE 500 MG EFFERVESCENT ORAL TABLET [CETYLEV],CETYLEV,EFFERVESCENT ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",
487181,SCD,ACETYLCYSTEINE 500 MG EXTENDED RELEASE ORAL CAPSULE,,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",
606971,SCD,ACETYLCYSTEINE 600 MG ORAL CAPSULE,,ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",
429042,SCD,ACETYLCYSTEINE 600 MG ORAL TABLET,,ORAL TABLET,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",
1720606,SBD,MEPOLIZUMAB 100 MG INJECTION [NUCALA],NUCALA,INJECTION,Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",Immunomodulators
1087459,SCD,12 HR CHLORPHENIRAMINE POLISTIREX 1.6 MG/ML / HYDROCODONE POLISTIREX 2 MG/ML EXTENDED RELEASE SUSPENSION,,EXTENDED RELEASE SUSPENSION,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1087463,SBD,12 HR CHLORPHENIRAMINE POLISTIREX 1.6 MG/ML / HYDROCODONE POLISTIREX 2 MG/ML EXTENDED RELEASE SUSPENSION [TUSSIONEX],TUSSIONEX,EXTENDED RELEASE SUSPENSION,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1087389,SBD,12 HR CHLORPHENIRAMINE POLISTIREX 4 MG / HYDROCODONE POLISTIREX 5 MG EXTENDED RELEASE ORAL CAPSULE [TUSSICAPS],TUSSICAPS,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1087427,SBD,12 HR CHLORPHENIRAMINE POLISTIREX 8 MG / HYDROCODONE POLISTIREX 10 MG EXTENDED RELEASE ORAL CAPSULE [TUSSICAPS],TUSSICAPS,EXTENDED RELEASE ORAL CAPSULE,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1356346,SCD,12 HR GUAIFENESIN 1200 MG / PSEUDOEPHEDRINE HYDROCHLORIDE 75 MG EXTENDED RELEASE ORAL TABLET,,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1370363,SBD,12 HR GUAIFENESIN 600 MG / PSEUDOEPHEDRINE HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL TABLET [GUAIFENEX PSE 120],GUAIFENEX PSE 120,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1537772,SCD,12 HR GUAIFENESIN 800 MG / PSEUDOEPHEDRINE HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL TABLET,,EXTENDED RELEASE ORAL TABLET,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1190225,SBD,120 ACTUAT ALBUTEROL 0.1 MG/ACTUAT / IPRATROPIUM BROMIDE 0.02 MG/ACTUAT METERED DOSE INHALER [COMBIVENT],COMBIVENT,METERED DOSE INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1246290,SBD,120 ACTUAT BUDESONIDE 0.08 MG/ACTUAT / FORMOTEROL FUMARATE 0.0045 MG/ACTUAT METERED DOSE INHALER [SYMBICORT],SYMBICORT,METERED DOSE INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1246306,SBD,120 ACTUAT BUDESONIDE 0.16 MG/ACTUAT / FORMOTEROL FUMARATE 0.0045 MG/ACTUAT METERED DOSE INHALER [SYMBICORT],SYMBICORT,METERED DOSE INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
896237,SBD,120 ACTUAT FLUTICASONE PROPIONATE 0.045 MG/ACTUAT / SALMETEROL 0.021 MG/ACTUAT METERED DOSE INHALER [ADVAIR],ADVAIR,METERED DOSE INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
896245,SBD,120 ACTUAT FLUTICASONE PROPIONATE 0.115 MG/ACTUAT / SALMETEROL 0.021 MG/ACTUAT METERED DOSE INHALER [ADVAIR],ADVAIR,METERED DOSE INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
896273,SBD,120 ACTUAT FLUTICASONE PROPIONATE 0.23 MG/ACTUAT / SALMETEROL 0.021 MG/ACTUAT METERED DOSE INHALER [ADVAIR],ADVAIR,METERED DOSE INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1790644,SBD,120 ACTUAT FORMOTEROL FUMARATE 0.0048 MG/ACTUAT / GLYCOPYRROLATE 0.009 MG/ACTUAT METERED DOSE INHALER [BEVESPI],BEVESPI,METERED DOSE INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1945044,SBD,14 ACTUAT FLUTICASONE FUROATE 0.1 MG/ACTUAT / UMECLIDINIUM 0.0625 MG/ACTUAT / VILANTEROL 0.025 MG/ACTUAT DRY POWDER INHALER [TRELEGY],TRELEGY,DRY POWDER INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1539891,SBD,14 ACTUAT FLUTICASONE FUROATE 0.1 MG/ACTUAT / VILANTEROL 0.025 MG/ACTUAT DRY POWDER INHALER [BREO],BREO,DRY POWDER INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1648785,SBD,14 ACTUAT FLUTICASONE FUROATE 0.2 MG/ACTUAT / VILANTEROL 0.025 MG/ACTUAT DRY POWDER INHALER [BREO],BREO,DRY POWDER INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
896165,SBD,14 ACTUAT FLUTICASONE PROPIONATE 0.1 MG/ACTUAT / SALMETEROL 0.05 MG/ACTUAT DRY POWDER INHALER [ADVAIR],ADVAIR,DRY POWDER INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
896190,SBD,14 ACTUAT FLUTICASONE PROPIONATE 0.25 MG/ACTUAT / SALMETEROL 0.05 MG/ACTUAT DRY POWDER INHALER [ADVAIR],ADVAIR,DRY POWDER INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
896222,SBD,14 ACTUAT FLUTICASONE PROPIONATE 0.5 MG/ACTUAT / SALMETEROL 0.05 MG/ACTUAT DRY POWDER INHALER [ADVAIR],ADVAIR,DRY POWDER INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
836286,SCD,200 ACTUAT ALBUTEROL 0.09 MG/ACTUAT / IPRATROPIUM BROMIDE 0.018 MG/ACTUAT METERED DOSE INHALER,,METERED DOSE INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1651271,SBD,28 ACTUAT OLODATEROL 0.0025 MG/ACTUAT / TIOTROPIUM 0.0025 MG/ACTUAT METERED DOSE INHALER [STIOLTO],STIOLTO,METERED DOSE INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1945048,SBD,30 ACTUAT FLUTICASONE FUROATE 0.1 MG/ACTUAT / UMECLIDINIUM 0.0625 MG/ACTUAT / VILANTEROL 0.025 MG/ACTUAT DRY POWDER INHALER [TRELEGY],TRELEGY,DRY POWDER INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1539893,SBD,30 ACTUAT FLUTICASONE FUROATE 0.1 MG/ACTUAT / VILANTEROL 0.025 MG/ACTUAT DRY POWDER INHALER [BREO],BREO,DRY POWDER INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1648789,SBD,30 ACTUAT FLUTICASONE FUROATE 0.2 MG/ACTUAT / VILANTEROL 0.025 MG/ACTUAT DRY POWDER INHALER [BREO],BREO,DRY POWDER INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1487528,SBD,30 ACTUAT UMECLIDINIUM 0.0625 MG/ACTUAT / VILANTEROL 0.025 MG/ACTUAT DRY POWDER INHALER [ANORO],ANORO,DRY POWDER INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
1246315,SBD,60 ACTUAT BUDESONIDE 0.08 MG/ACTUAT / FORMOTEROL FUMARATE 0.0045 MG/ACTUAT METERED DOSE INHALER [SYMBICORT],SYMBICORT,METERED DOSE INHALER,Respiratory Tract/Pulmonary Agents,Respiratory Tract/Pulmonary Agents Combination,
